Region,Instance Type,Savings Plan Rate,Savings over On-Demand,On-Demand Rate,Database Edition,License Model,Service Code,Usage Type,Operation,Unit
ca-central-1,db.r7i.2xlarge,0.864,20%,1.08,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.2xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.48xlarge,20.736,20%,25.92,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.48xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.4xlarge,1.728,20%,2.16,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.4xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.8xlarge,3.456,20%,4.32,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.8xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.large,0.216,20%,0.27,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.large,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.xlarge,0.432,20%,0.54,Aurora PostgreSQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.12xlarge,7.12704,20%,8.9088,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.12xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.16xlarge,9.50272,20%,11.8784,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.2xlarge,1.18784,20%,1.4848,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.4xlarge,2.37568,20%,2.9696,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.4xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.8xlarge,4.75136,20%,5.9392,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.8xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.large,0.29696,20%,0.3712,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.large,CreateDBInstance:0002,Hrs
ca-central-1,db.m7g.xlarge,0.59392,20%,0.7424,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.12xlarge,7.5264,20%,9.408,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.12xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.16xlarge,10.0352,20%,12.544,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.16xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.24xlarge,15.0528,20%,18.816,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.24xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.2xlarge,1.2544,20%,1.568,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.2xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.48xlarge,30.1056,20%,37.632,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.48xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.4xlarge,2.5088,20%,3.136,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.4xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.8xlarge,5.0176,20%,6.272,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.8xl,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.large,0.3136,20%,0.392,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.large,CreateDBInstance:0002,Hrs
ca-central-1,db.m7i.xlarge,0.6272,20%,0.784,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.12xlarge,9.91488,20%,12.3936,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.16xlarge,13.21984,20%,16.5248,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.2xlarge,1.65248,20%,2.0656,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.4xlarge,3.30496,20%,4.1312,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.8xlarge,6.60992,20%,8.2624,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.large,0.41312,20%,0.5164,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0002,Hrs
ca-central-1,db.r7g.xlarge,0.82624,20%,1.0328,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.12xlarge,10.368,20%,12.96,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.12xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.16xlarge,13.824,20%,17.28,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.16xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.24xlarge,20.736,20%,25.92,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.24xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.2xlarge,1.728,20%,2.16,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.2xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.48xlarge,41.472,20%,51.84,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.48xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.4xlarge,3.456,20%,4.32,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.4xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.8xlarge,6.912,20%,8.64,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.8xl,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.large,0.432,20%,0.54,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.large,CreateDBInstance:0002,Hrs
ca-central-1,db.r7i.xlarge,0.864,20%,1.08,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.xl,CreateDBInstance:0002,Hrs
ca-central-1,DocumentDB Serverless,0.06356,35%,0.0977846154,DocumentDB Serverless,AWS Native,AmazonDocDB,CAN1-DocumentDB:ServerlessUsage,CreateDBInstance:0023,DCU-Hr
ca-central-1,DocumentDB Serverless,0.06993,35%,0.1075846154,DocumentDB Serverless,AWS Native,AmazonDocDB,CAN1-DocumentDB:ServerlessIOOptimizedUsage,CreateDBInstance:0023,DCU-Hr
ca-central-1,DynamoDB Read Capacity Unit,0.00015752,12%,0.000179,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ca-central-1,DynamoDB Read Capacity Unit,0.00012584,12%,0.000143,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ca-central-1,DynamoDB Read Request Unit,0.000000141,18%,0.000000172,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ca-central-1,DynamoDB Read Request Unit,0.0000001128,18%,0.0000001376,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ca-central-1,DynamoDB Write Capacity Unit,0.00078672,12%,0.000894,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ca-central-1,DynamoDB Write Capacity Unit,0.00078672,12%,0.000894,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ca-central-1,DynamoDB Write Capacity Unit,0.0006292,12%,0.000715,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ca-central-1,DynamoDB Write Capacity Unit,0.0006292,12%,0.000715,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ca-central-1,DynamoDB Write Request Unit,0.0000005638,18%,0.0000006876,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ca-central-1,DynamoDB Write Request Unit,0.0000007048,18%,0.0000008595,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ca-central-1,DynamoDB Write Request Unit,0.0000005638,18%,0.0000006876,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ca-central-1,DynamoDB Write Request Unit,0.0000007048,18%,0.0000008595,DynamoDB,AWS Native,AmazonDynamoDB,CAN1-IA-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ca-central-1,CAN1-CachedData:Valkey,0.0644,20%,0.0805,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-CachedData:Valkey,CreateServerlessCache,GB-Hours
ca-central-1,CAN1-ElastiCacheProcessingUnits:Valkey,0.0000000018,20%,0.0000000022,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-ElastiCacheProcessingUnits:Valkey,CreateServerlessCache,ElastiCacheProcessingUnit
ca-central-1,cache.m7g.12xlarge,2.64512,20%,3.3064,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.16xlarge,3.5264,20%,4.408,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.2xlarge,0.44096,20%,0.5512,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.4xlarge,0.88192,20%,1.1024,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.8xlarge,1.7632,20%,2.204,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.large,0.11008,20%,0.1376,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.large,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.m7g.xlarge,0.2208,20%,0.276,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.m7g.xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.12xlarge,3.66144,20%,4.5768,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.16xlarge,4.88064,20%,6.1008,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.2xlarge,0.61056,20%,0.7632,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.4xlarge,1.22112,20%,1.5264,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.8xlarge,2.44032,20%,3.0504,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.large,0.15296,20%,0.1912,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.large,CreateCacheCluster:Valkey,Hrs
ca-central-1,cache.r7g.xlarge,0.30528,20%,0.3816,ElastiCache for Valkey,Open Source,AmazonElastiCache,CAN1-NodeUsage:cache.r7g.xlarge,CreateCacheCluster:Valkey,Hrs
ca-central-1,db.m7g.12xlarge,3.56352,20%,4.4544,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.16xlarge,4.75136,20%,5.9392,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.2xlarge,0.59392,20%,0.7424,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.4xlarge,1.18784,20%,1.4848,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.8xlarge,2.37568,20%,2.9696,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.large,0.14848,20%,0.1856,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.large,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.xlarge,0.29696,20%,0.3712,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.12xlarge,3.7632,20%,4.704,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.16xlarge,5.0176,20%,6.272,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.24xlarge,7.5264,20%,9.408,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.24xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.2xlarge,0.6272,20%,0.784,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.48xlarge,15.0528,20%,18.816,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.48xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.4xlarge,1.2544,20%,1.568,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.8xlarge,2.5088,20%,3.136,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.large,0.1568,20%,0.196,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.large,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.xlarge,0.3136,20%,0.392,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.m7i.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.12xlarge,4.95744,20%,6.1968,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.16xlarge,6.60992,20%,8.2624,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.2xlarge,0.82624,20%,1.0328,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.4xlarge,1.65248,20%,2.0656,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.8xlarge,3.30496,20%,4.1312,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.large,0.20656,20%,0.2582,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.xlarge,0.41312,20%,0.5164,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.12xlarge,5.184,20%,6.48,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.16xlarge,6.912,20%,8.64,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.24xlarge,10.368,20%,12.96,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.24xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.2xlarge,0.864,20%,1.08,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.48xlarge,20.736,20%,25.92,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.48xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.4xlarge,1.728,20%,2.16,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.8xlarge,3.456,20%,4.32,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.large,0.216,20%,0.27,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.large,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.xlarge,0.432,20%,0.54,MySQL,Open Source,AmazonRDS,CAN1-InstanceUsage:db.r7i.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.12xlarge,7.12704,20%,8.9088,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.16xlarge,9.50272,20%,11.8784,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.2xlarge,1.18784,20%,1.4848,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.4xlarge,2.37568,20%,2.9696,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.8xlarge,4.75136,20%,5.9392,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.large,0.29696,20%,0.3712,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.large,CreateDBInstance:0018,Hrs
ca-central-1,db.m7g.xlarge,0.59392,20%,0.7424,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.12xlarge,7.5264,20%,9.408,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.16xlarge,10.0352,20%,12.544,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.24xlarge,15.0528,20%,18.816,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.24xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.2xlarge,1.2544,20%,1.568,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.48xlarge,30.1056,20%,37.632,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.48xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.4xlarge,2.5088,20%,3.136,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.8xlarge,5.0176,20%,6.272,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.large,0.3136,20%,0.392,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.large,CreateDBInstance:0018,Hrs
ca-central-1,db.m7i.xlarge,0.6272,20%,0.784,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.m7i.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.12xlarge,9.91488,20%,12.3936,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.16xlarge,13.21984,20%,16.5248,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.2xlarge,1.65248,20%,2.0656,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.4xlarge,3.30496,20%,4.1312,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.8xlarge,6.60992,20%,8.2624,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.large,0.41312,20%,0.5164,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.xlarge,0.82624,20%,1.0328,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.12xlarge,10.368,20%,12.96,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.12xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.16xlarge,13.824,20%,17.28,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.16xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.24xlarge,20.736,20%,25.92,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.24xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.2xlarge,1.728,20%,2.16,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.2xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.48xlarge,41.472,20%,51.84,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.48xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.4xlarge,3.456,20%,4.32,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.4xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.8xlarge,6.912,20%,8.64,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.8xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.large,0.432,20%,0.54,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.large,CreateDBInstance:0018,Hrs
ca-central-1,db.r7i.xlarge,0.864,20%,1.08,MySQL Multi-AZ,Open Source,AmazonRDS,CAN1-Multi-AZUsage:db.r7i.xl,CreateDBInstance:0018,Hrs
ca-central-1,db.r7g.12xlarge,7.90456,20%,9.8807,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsageIOOptimized:db.r7g.12xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.12xlarge,5.85528,20%,7.3191,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.16xlarge,7.80704,20%,9.7588,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.16xlarge,10.53944,20%,13.1743,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsageIOOptimized:db.r7g.16xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.2xlarge,1.318,20%,1.6475,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.2xlarge,0.97632,20%,1.2204,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.4xlarge,2.6348,20%,3.2935,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsageIOOptimized:db.r7g.4xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.4xlarge,1.95176,20%,2.4397,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0022,Hrs
ca-central-1,db.r7g.8xlarge,3.90352,20%,4.8794,Neptune,AWS Native,AmazonNeptune,CAN1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0022,Hrs
